Country,City,AccentCity,Region,Population,Latitude,Longitude
af,abdul'khakim-kalay,Abdul'khakim-Kalay,23,,31.096110999999997,66.621111
af,abdul'khakkalay,Abdul'khakkalay,28,,31.932215999999997,66.654759
af,abdul'khamid,Abdul'khamid,11,,33.917858,63.445736
af,abdul'khamid-kalay,Abdul'khamid-Kalay,08,,33.2975,68.28027800000001
af,abdul'khamid-kotkay,Abdul'khamid-Kotkay,37,,33.254221,69.859195
af,`abdulkhel,`Abdulkhel,14,,34.950691,69.60923000000001
af,`abdul khel,`Abdul Khel,14,,34.950691,69.60923000000001
af,`abdulkhel,`Abdulkhel,18,,34.512882,70.56469
af,`abdul khel,`Abdul Khel,18,,34.512882,70.56469
af,abdul'kheyl',Abdul'kheyl',14,,34.950691,69.60923000000001
af,abdul'kheyl',Abdul'kheyl',18,,34.512882,70.56469
af,abdul'kuduskhan-kalay,Abdul'kuduskhan-Kalay,23,,31.424853999999996,65.711438
af,abdulla,Abdulla,29,,32.657727,68.78724100000001
af,abdulla-akhundzada-karez,Abdulla-Akhundzada-Karez,23,,31.538234999999997,65.056081
af,abdulladzhan-kalay,Abdulladzhan-Kalay,28,,32.707035,66.716107
af,`abdullah,`Abdullah,29,,32.657727,68.78724100000001
af,abdullah,Abdullah,29,,32.657727,68.78724100000001
af,`abdullah akhundzadah karez,`Abdullah Akhundzadah Karez,23,,31.538234999999997,65.056081
af,`abdullah akhundzadah kariz,`Abdullah Akhundzadah Kariz,23,,31.538234999999997,65.056081
af,`abdullah jan,`Abdullah Jan,11,,34.952539,61.686811999999996
af,abdullah jan,Abdullah Jan,11,,34.952539,61.686811999999996
af,abdullahjan kalay,Abdullahjan Kalay,10,,31.109194,64.180116
af,`abdullahjan kalay,`Abdullahjan Kalay,28,,32.707035,66.716107
af,`abdullah jan kelay,`Abdullah Jan Kelay,10,,31.109194,64.180116
af,`abdullah jan kelay,`Abdullah Jan Kelay,28,,32.707035,66.716107
af,abdullah jan kili,Abdullah Jan Kili,37,,33.379721999999994,70.029444
af,`abdullah kala,`Abdullah Kala,08,,32.87388,67.446952
af,`abdullah kala,`Abdullah Kala,29,,32.076211,68.114209
af,`abdullah kalay,`Abdullah Kalay,10,,31.089878999999996,64.190278
af,`abdullah kalay,`Abdullah Kalay,23,,31.297323,65.957371
af,`abdullah kalay,`Abdullah Kalay,28,,32.626876,66.715098
af,`abdullah karez,`Abdullah Karez,06,,32.399677000000004,61.957840000000004
af,`abdullah kelay,`Abdullah Kelay,10,,31.089878999999996,64.190278
af,`abdullah kelay,`Abdullah Kelay,23,,31.297323,65.957371
af,`abdullah kelay,`Abdullah Kelay,28,,32.626876,66.715098
af,`abdullahkhan,`Abdullahkhan,02,,34.789840000000005,63.502623
af,`abdullah khan,`Abdullah Khan,02,,34.789840000000005,63.502623
af,`abdullah khan,`Abdullah Khan,11,,34.984338,61.685437
af,abdullah khan,Abdullah Khan,11,,34.984338,61.685437
af,abdullahkhan,Abdullahkhan,19,,31.1093,61.8654
af,`abdullah khan,`Abdullah Khan,19,,31.1093,61.8654
af,abdullahkhan,Abdullahkhan,19,,31.163611,61.84194399999999
af,`abdullah khan,`Abdullah Khan,19,,31.163611,61.84194399999999
af,`abdullahkhan,`Abdullahkhan,23,,31.509235999999998,65.301923
af,`abdullah khan,`Abdullah Khan,23,,31.509235999999998,65.301923
af,abdullahkhan,Abdullahkhan,29,,32.864374,68.581479
af,`abdullah khan,`Abdullah Khan,39,,32.84714,66.024019
af,`abdullahkhan kala,`Abdullahkhan Kala,29,,32.864374,68.581479
af,`abdullah khan kala,`Abdullah Khan Kala,29,,32.864374,68.581479
af,`abdullahkhan kalay,`Abdullahkhan Kalay,23,,31.570103000000003,66.37167099999999
af,`abdullah khan kalay,`Abdullah Khan Kalay,28,,31.716934000000002,67.379937
af,`abdullahkhan kalay,`Abdullahkhan Kalay,28,,32.22255,67.29141800000001
af,`abdullahkhan kalay,`Abdullahkhan Kalay,29,,32.859829,68.530987
af,`abdullah khan kelay,`Abdullah Khan Kelay,23,,31.570103000000003,66.37167099999999
af,`abdullah khan kelay,`Abdullah Khan Kelay,28,,31.716934000000002,67.379937
af,`abdullah khan kelay,`Abdullah Khan Kelay,29,,32.859829,68.530987
af,`abdullahkhel,`Abdullahkhel,42,,35.247261,69.61556999999999
af,`abdullah khel,`Abdullah Khel,42,,35.247261,69.61556999999999
af,`abdullah kor,`Abdullah Kor,10,,31.843196999999996,64.604501
af,abdullakala,Abdullakala,08,,32.87388,67.446952
af,abdullakala,Abdullakala,29,,32.076211,68.114209
af,abdullakalay,Abdullakalay,10,,32.056776,64.82330999999999
af,abdullakalay,Abdullakalay,23,,31.297323,65.957371
af,abdullakalay,Abdullakalay,28,,32.626876,66.715098
af,abdullakhan,Abdullakhan,02,,34.789840000000005,63.502623
af,abdullakhan,Abdullakhan,23,,31.509235999999998,65.301923
af,abdullakhan,Abdullakhan,39,,32.84714,66.024019
af,abdullakhankalay,Abdullakhankalay,23,,31.570103000000003,66.37167099999999
af,abdullakhan-kalay,Abdullakhan-Kalay,23,,31.682952,66.89439899999999
af,abdullakhan-kalay,Abdullakhan-Kalay,28,,31.716934000000002,67.379937
af,abdullakhan-kalay,Abdullakhan-Kalay,29,,32.859829,68.530987
af,abdullakheyl',Abdullakheyl',42,,35.247261,69.61556999999999
af,abdullakor,Abdullakor,10,,31.843196999999996,64.604501
af,`abdulmajid bandah,`Abdulmajid Bandah,35,,34.63964,70.389549
af,`abdulmajidkhan,`Abdulmajidkhan,19,,31.156778000000003,62.031975
af,`abdul majid khan,`Abdul Majid Khan,19,,31.156778000000003,62.031975
af,`abdul malik,`Abdul Malik,32,,35.929326,68.010447
af,abdul masek,Abdul Masek,10,,32.375479,64.999315
af,abdulmohayedin kalay,Abdulmohayedin Kalay,27,,33.775278,68.51083299999999
af,`abd ul muhi ud din kelay,`Abd ul Muhi ud Din Kelay,27,,33.775278,68.51083299999999
af,abdul'mukhayidin-kalay,Abdul'mukhayidin-Kalay,27,,33.775278,68.51083299999999
af,`abdul nazar beg,`Abdul Nazar Beg,26,,37.474451,69.695674
af,abdulqader kalay,Abdulqader Kalay,28,,32.207803000000006,67.266664
af,`abdul qadir kelay,`Abdul Qadir Kelay,28,,32.207803000000006,67.266664
af,abdul qayum kalay,Abdul Qayum Kalay,28,,32.448273,66.879584
af,`abdul qayyum kelay,`Abdul Qayyum Kelay,28,,32.448273,66.879584
af,`abdulqoduskhan kalay,`Abdulqoduskhan Kalay,23,,31.424853999999996,65.711438
af,`abdulqudus khan kelay,`Abdulqudus Khan Kelay,23,,31.424853999999996,65.711438
af,`abdul qudus khan kelay,`Abdul Qudus Khan Kelay,23,,31.424853999999996,65.711438
af,abdul rahaman,Abdul Rahaman,23,,31.320584000000004,65.961138
af,`abdul rahim,`Abdul Rahim,08,,33.291111,68.416667
af,`abdul rahimzai,`Abdul Rahimzai,35,,34.446389,69.899722
af,abdul rahman,Abdul Rahman,23,,31.320584000000004,65.961138
af,`abdul rahman kalachah,`Abdul Rahman Kalachah,28,,32.066307,66.837295
af,`abdul rahman kor,`Abdul Rahman Kor,29,,32.209449,68.459416
af,abdul rakhman kili,Abdul Rakhman Kili,23,,30.958333000000003,66.431667
af,abdul-rakhman-kili,Abdul-Rakhman-Kili,23,,30.958333000000003,66.431667
af,`abdul rashid,`Abdul Rashid,08,,33.377778,68.496944
af,`abdul razaq,`Abdul Razaq,39,,32.64383,66.218202
af,`abdul salam,`Abdul Salam,28,,32.774997,67.033884
af,abdul salam,Abdul Salam,28,,32.774997,67.033884
af,abdul samad kalay,Abdul Samad Kalay,23,,31.801757000000002,65.770248
af,`abdul samad kelay,`Abdul Samad Kelay,23,,31.801757000000002,65.770248
af,`abd ul samad khan,`Abd ul Samad Khan,19,,31.219721999999997,61.780556000000004
af,`abdulsamadkhan,`Abdulsamadkhan,19,,31.231416999999997,62.174012
af,`abdul samad khan,`Abdul Samad Khan,19,,31.231416999999997,62.174012
af,abdul-samed-kalay,Abdul-Samed-Kalay,23,,31.801757000000002,65.770248
af,abdul'vakhab-kalay,Abdul'vakhab-Kalay,08,,32.668743,67.75466899999999
af,abdul'vakhid,Abdul'vakhid,23,,32.104526,65.864672
af,abdul'vakhid-kalay,Abdul'vakhid-Kalay,10,,31.688852,64.303841
af,abdul'val',Abdul'val',08,,33.324166999999996,68.494722
af,'abdul wahab kalay,'Abdul Wahab Kalay,08,,32.668743,67.75466899999999
af,`abdul wahab kelay,`Abdul Wahab Kelay,08,,32.668743,67.75466899999999
af,`abdul wahed,`Abdul Wahed,23,,32.104526,65.864672
af,`abdul wahed kalay,`Abdul Wahed Kalay,10,,31.091223,64.20343299999999
af,abdulwahed kalay,Abdulwahed Kalay,10,,31.688852,64.303841
af,`abdul wahed kelay,`Abdul Wahed Kelay,10,,31.688852,64.303841
af,abdulwahedkhan,Abdulwahedkhan,19,,31.17195,61.802653
af,`abdul wahid,`Abdul Wahid,23,,32.104526,65.864672
af,`abdul wahid kelay,`Abdul Wahid Kelay,10,,31.091223,64.20343299999999
af,`abd ul wahid khan,`Abd ul Wahid Khan,19,,31.17195,61.802653
af,`abdulwal,`Abdulwal,08,,33.324166999999996,68.494722
af,`abdul wal,`Abdul Wal,08,,33.324166999999996,68.494722
af,abdulzaher,Abdulzaher,19,,31.067221999999997,61.863333
af,`abd ul zahir,`Abd ul Zahir,19,,31.067221999999997,61.863333
af,abdurakhim-kalay,Abdurakhim-Kalay,28,,32.70046,66.71494399999999
af,abdurashid-chambar,Abdurashid-Chambar,28,,32.404398,67.528582
af,`abdurrahim,`Abdurrahim,08,,33.291111,68.416667
af,`abdur rahim,`Abdur Rahim,23,,32.072646,65.8734
af,`abdur rahim kalay,`Abdur Rahim Kalay,23,,31.562358000000003,66.335726
af,abdur rahim kalay,Abdur Rahim Kalay,28,,32.70046,66.71494399999999
af,`abd ur rahim kelay,`Abd ur Rahim Kelay,23,,31.562358000000003,66.335726
af,`abdur rahim kelay,`Abdur Rahim Kelay,28,,32.70046,66.71494399999999
af,abdurrahimkhel,Abdurrahimkhel,27,,33.911152,68.441101
af,`abd ur rahim khel,`Abd ur Rahim Khel,27,,33.911152,68.441101
af,`abd ur rahimzai,`Abd ur Rahimzai,35,,34.508720000000004,70.23127
af,`abd ur rahimzi,`Abd ur Rahimzi,17,,34.307972,69.168801
af,abdurrahimzi,Abdurrahimzi,35,,34.446389,69.899722
af,`abdurrahimzi,`Abdurrahimzi,35,,34.508720000000004,70.23127
af,`abdurrahman,`Abdurrahman,17,,34.240556,69.257222
af,`abd ur rahman,`Abd ur Rahman,17,,34.240556,69.257222
af,`abd ur rahman,`Abd ur Rahman,19,,31.087221999999997,61.839167
af,abdurrahman,Abdurrahman,19,,31.133611,61.822222
af,abdur rahman,Abdur Rahman,36,,33.749561,69.798149
af,abdur rahman cambar,Abdur Rahman Cambar,29,,32.687827,68.11816999999999
af,`abd ur rahman chambar,`Abd ur Rahman Chambar,29,,32.687827,68.11816999999999
af,`abd ur rahman-e kargud,`Abd ur Rahman-e Kargud,19,,31.029577000000003,61.844030000000004
af,`abdurrahmani,`Abdurrahmani,18,,34.226535999999996,70.39625500000001
af,`abd ur rahman kala,`Abd ur Rahman Kala,13,,34.398889000000004,68.98944399999999
af,`abdurrahman kalaca,`Abdurrahman Kalaca,28,,32.066307,66.837295
af,`abdur rahman karez,`Abdur Rahman Karez,10,,32.177817,64.72527
af,abdurrahman kargud,Abdurrahman Kargud,19,,31.029577000000003,61.844030000000004
af,`abdurrahmankhan,`Abdurrahmankhan,23,,31.588034000000004,65.48270699999999
af,`abd ur rahman khan,`Abd ur Rahman Khan,23,,31.588034000000004,65.48270699999999
af,`abdurrahmankhan kala,`Abdurrahmankhan Kala,13,,34.398889000000004,68.98944399999999
af,abdurrahmankhel,Abdurrahmankhel,28,,32.077222,67.796058
af,`abd ur rahman khel,`Abd ur Rahman Khel,28,,32.077222,67.796058
af,`abdurrahmankhel,`Abdurrahmankhel,40,,35.137029,69.05533199999999
af,`abdur rahman khel,`Abdur Rahman Khel,40,,35.137029,69.05533199999999
af,abdurrahmankhel karez,Abdurrahmankhel Karez,28,,32.086627,67.79654000000001
af,`abd ur rahman khel karez,`Abd ur Rahman Khel Karez,28,,32.086627,67.79654000000001
af,`abdur rahman kor,`Abdur Rahman Kor,28,,32.35163,66.66577
af,abdur rahman kor,Abdur Rahman Kor,28,,32.35163,66.66577
af,abdurrahman kor,Abdurrahman Kor,29,,32.209449,68.459416
af,`abdurrahman ya`qub,`Abdurrahman Ya`qub,19,,30.935278000000004,61.87055600000001
af,`abd ur rahman ya`qub,`Abd ur Rahman Ya`qub,19,,30.935278000000004,61.87055600000001
af,`abd ur rahmanzai,`Abd ur Rahmanzai,23,,31.331981,66.168351
af,`abdur rahmanzay,`Abdur Rahmanzay,23,,31.331981,66.168351
af,abdurrakhim,Abdurrakhim,08,,33.291111,68.416667
af,abdurrakhim,Abdurrakhim,23,,32.072646,65.8734
af,abdurrakhim-kalay,Abdurrakhim-Kalay,23,,31.562358000000003,66.335726
af,abdurrakhimkheyl',Abdurrakhimkheyl',27,,33.911152,68.441101
af,abdurrakhimzi,Abdurrakhimzi,35,,34.446389,69.899722
af,abdurrakhman,Abdurrakhman,11,,33.905167,63.322945
af,abdurrakhman,Abdurrakhman,17,,34.240556,69.257222
af,abdurrakhman-chambar,Abdurrakhman-Chambar,29,,32.687827,68.11816999999999
af,abdurrakhmani,Abdurrakhmani,18,,34.226535999999996,70.39625500000001
af,abdurrakhman-karez,Abdurrakhman-Karez,10,,32.177817,64.72527
af,abdurrakhmankhan,Abdurrakhmankhan,23,,31.588034000000004,65.48270699999999
af,abdurrakhmankhan-kala,Abdurrakhmankhan-Kala,13,,34.398889000000004,68.98944399999999
af,abdurrakhmankheyl',Abdurrakhmankheyl',28,,32.077222,67.796058
af,abdurrakhmankheyl',Abdurrakhmankheyl',40,,35.137029,69.05533199999999
af,abdurrakhmankheyl'-karez,Abdurrakhmankheyl'-Karez,28,,32.086627,67.79654000000001
af,abdurrakhmankor,Abdurrakhmankor,28,,32.35163,66.66577
af,abdurrakhmankor,Abdurrakhmankor,29,,32.209449,68.459416
af,abdurrakhmanzay,Abdurrakhmanzay,23,,31.331981,66.168351
af,abdurrakman-kalacha,Abdurrakman-Kalacha,28,,32.066307,66.837295
af,abdurrashid,Abdurrashid,08,,33.377778,68.496944
af,abdurrashid karez,Abdurrashid Karez,10,,31.802126,64.499738
af,abdurrashid-karez,Abdurrashid-Karez,10,,31.802126,64.499738
af,`abd ur rashid karez,`Abd ur Rashid Karez,10,,31.802126,64.499738
af,`abdur rashid karez,`Abdur Rashid Karez,10,,31.802126,64.499738
af,`abdurrasid,`Abdurrasid,08,,33.377778,68.496944
af,`abdurrasid karez,`Abdurrasid Karez,10,,31.802126,64.499738
af,abdurrazak,Abdurrazak,23,,31.514003999999996,65.37716400000001
af,abdurrazak,Abdurrazak,39,,32.64383,66.218202
af,`abdurrazaq,`Abdurrazaq,23,,31.514003999999996,65.37716400000001
af,`abd ur razaq,`Abd ur Razaq,23,,31.514003999999996,65.37716400000001
af,`abdurrazaq,`Abdurrazaq,39,,32.64383,66.218202
af,abd'yan,Abd'yan,18,,34.452759,70.473251
af,abdyan,Abdyan,18,,34.452759,70.473251
af,abdzhalil',Abdzhalil',11,,34.359783,62.035132999999995
af,abdzhoshi-bala,Abdzhoshi-Bala,17,,33.848611,68.83111099999999
af,abdzhoshi-pain,Abdzhoshi-Pain,17,,33.851110999999996,68.8725
af,ab-e ahmad,Ab-e Ahmad,30,,35.770728999999996,66.887394
af,ab-e `aref,Ab-e `Aref,11,,35.11979,61.48511
af,ab-e `arif,Ab-e `Arif,11,,35.11979,61.48511
af,ab-e barik,Ab-e Barik,02,,34.651901,63.782801
af,ab-e barik,Ab-e Barik,03,,35.859072,69.749211
af,ab-e barik,Ab-e Barik,11,,34.739762,62.422353
af,ab-e barik-e ghalmani,Ab-e Barik-e Ghalmani,11,,34.916491,62.713598
af,ab-e barik-e qowdi,Ab-e Barik-e Qowdi,11,,34.902941,62.720077
af,ab-e barik-e qudi,Ab-e Barik-e Qudi,11,,34.902941,62.720077
af,ab-e baydak,Ab-e Baydak,09,,33.482286,64.310608
af,ab-e darah,Ab-e Darah,30,,36.398225,67.233915
af,ab-e deraz,Ab-e Deraz,11,,35.396155,61.358598
af,abedkhel,Abedkhel,03,,35.896891,69.513482
af,`abedkheyl,`Abedkheyl,03,,35.896891,69.513482
af,ab-e faizab,Ab-e Faizab,11,,35.107025,61.485606999999995
af,ab-e feyzab,Ab-e Feyzab,11,,35.107025,61.485606999999995
af,abegak,Abegak,41,,33.907198,65.810363
af,ab-e garmak,Ab-e Garmak,02,,35.015617,63.142089
af,abeh,Abeh,06,,32.678986,62.250358
af,ab-e kamari,Ab-e Kamari,02,,35.087955,63.067795999999994
af,ab-e khanah,Ab-e Khanah,30,,36.434138,67.144053
af,abe khel,Abe Khel,14,,35.088097,69.592163
af,abekheyl',Abekheyl',14,,35.088097,69.592163
af,ab-e kheyl,Ab-e Kheyl,14,,35.088097,69.592163
af,abelan,Abelan,10,,31.560909999999996,64.417838
af,ab-e safayd,Ab-e Safayd,11,,34.966346,61.608348
af,ab-e sefid,Ab-e Sefid,11,,34.966346,61.608348
af,ab-e shayr ahmad,Ab-e Shayr Ahmad,01,,36.832287,70.359301
af,ab-e-sher-amad,Ab-e-sher-Amad,01,,36.832287,70.359301
af,ab-e shir ahmad,Ab-e Shir Ahmad,01,,36.832287,70.359301
af,ab-e shor,Ab-e Shor,26,,36.941357,69.31809200000001
af,ab-e-shor,Ab-e-Shor,26,,36.941357,69.31809200000001
af,ab-e shur,Ab-e Shur,26,,36.941357,69.31809200000001
af,abestan,Abestan,11,,33.325953999999996,61.950386
af,abestan pa'in,Abestan Pa'in,11,,33.325953999999996,61.950386
af,ab-e tal,Ab-e Tal,30,,36.482690999999996,67.22071
af,ab-e tall,Ab-e Tall,30,,36.482690999999996,67.22071
af,abeykheyl,Abeykheyl,14,,35.088097,69.592163
af,ab fayzab,Ab Fayzab,11,,35.107025,61.485606999999995
af,ab feros,Ab Feros,24,,37.146212,69.110291
af,ab ferush,Ab Ferush,24,,37.146212,69.110291
af,ab firosh,Ab Firosh,24,,37.146212,69.110291
af,ab gach,Ab Gach,01,,36.995740999999995,72.701707
af,ab gaj,Ab Gaj,01,,36.984657,72.73956700000001
af,abganda,Abganda,01,,37.495925,70.245193
af,abgandah,Abgandah,01,,37.495925,70.245193
af,abgandeh,Abgandeh,01,,37.495925,70.245193
af,ab gard,Ab Gard,01,,38.00114,70.476161
af,abgardu,Abgardu,27,,34.538056,67.336389
af,abgarmak,Abgarmak,02,,34.662094,63.600279
af,ab garmi,Ab Garmi,11,,35.436878,61.385679
af,ab gerd,Ab Gerd,40,,35.018043,68.944122
af,abgird,Abgird,40,,35.018043,68.944122
af,ab gozar,Ab Gozar,11,,35.292765,61.47165
af,ab guzar,Ab Guzar,11,,35.292765,61.47165
af,ab-i-aref,Ab-i-Aref,11,,35.11979,61.48511
af,abi-barik,Abi-Barik,02,,34.651901,63.782801
af,ab-i-barik,Ab-i-Barik,11,,34.739762,62.422353
af,ab-i-barik-i-ghalmani,Ab-i-Barik-i-Ghalmani,11,,34.916491,62.713598
af,ab-i-barik-i-qudi,Ab-i-Barik-i-Qudi,11,,34.902941,62.720077
af,ab-i bark-i qudi,Ab-i Bark-i Qudi,11,,34.902941,62.720077
af,abi dara,Abi Dara,30,,36.398225,67.233915
af,abi darreh,Abi Darreh,30,,36.398225,67.233915
af,`abid khel,`Abid Khel,03,,35.896891,69.513482
af,ab-i-faydzab,Ab-i-Faydzab,11,,35.107025,61.485606999999995
af,abigak,Abigak,41,,33.907198,65.810363
af,ab-i-garmak,Ab-i-Garmak,02,,35.015617,63.142089
af,ab-i- garmak,Ab-i- Garmak,02,,35.729125,63.865742000000004
af,ab-i-garmak,Ab-i-Garmak,02,,35.737201,63.828829000000006
af,ab-i-gharmak,Ab-i-Gharmak,02,,35.737201,63.828829000000006
af,abi jan,Abi Jan,10,,31.531709000000003,64.357326
af,ab-i-kamari,Ab-i-Kamari,02,,35.087955,63.067795999999994
af,abi khana,Abi Khana,30,,36.434138,67.144053
af,abi khaneh,Abi Khaneh,30,,36.434138,67.144053
af,abi khel,Abi Khel,14,,35.088097,69.592163
af,ab-i-safed,Ab-i-Safed,11,,34.966346,61.608348
af,ab-i-ser ahmad,Ab-i-Ser Ahmad,01,,36.832287,70.359301
af,abi-shor,Abi-Shor,26,,36.941357,69.31809200000001
af,ab-i-sor,Ab-i-Sor,26,,36.941357,69.31809200000001
af,abistan,Abistan,11,,33.325953999999996,61.950386
af,abistan-e bala,Abistan-e Bala,11,,33.344856,61.940113000000004
af,abistan-e pa'in,Abistan-e Pa'in,11,,33.34082,61.952602
af,ab-i-tal,Ab-i-Tal,30,,36.482690999999996,67.22071
af,ab jalil,Ab Jalil,11,,34.359783,62.035132999999995
af,abjose bala,Abjose Bala,17,,33.848611,68.83111099999999
af,abjose pa'in,Abjose Pa'in,17,,33.851110999999996,68.8725
af,abjosh-e bala,Abjosh-e Bala,17,,33.848611,68.83111099999999
af,abjosh-e pa'in,Abjosh-e Pa'in,17,,33.851110999999996,68.8725
af,abjush-e bala,Abjush-e Bala,17,,33.848611,68.83111099999999
af,abjush-e pa'in,Abjush-e Pa'in,17,,33.851110999999996,68.8725
af,abkhana,Abkhana,11,,34.182682,63.18495600000001
af,abkhana,Abkhana,27,,34.348333000000004,68.67666700000001
af,abkhanah,Abkhanah,11,,34.182682,63.18495600000001
af,ab khanah,Ab Khanah,23,,31.973422999999997,64.95841899999999
af,ab khanah,Ab Khanah,27,,34.348333000000004,68.67666700000001
af,ab khaneh,Ab Khaneh,11,,34.182682,63.18495600000001
af,abkhaneh,Abkhaneh,27,,34.348333000000004,68.67666700000001
af,ab khaneh-ye chinza'i,Ab Khaneh-ye Chinza'i,27,,34.348333000000004,68.67666700000001
af,ab khel,Ab Khel,37,,33.367778,70.06694399999999
af,abkheng,Abkheng,11,,33.965055,63.230377000000004
af,abkho,Abkho,08,,33.107458,67.42729
af,ab khoda'i,Ab Khoda'i,11,,34.884089,62.743961
af,abkhor,Abkhor,33,,35.861177000000005,66.566967
af,ab khor,Ab Khor,33,,35.861177000000005,66.566967
af,ab khowrak,Ab Khowrak,32,,35.503508000000004,67.760549
af,ab khuda`i,Ab Khuda`i,11,,34.884089,62.743961
af,ab khuda'i,Ab Khuda'i,11,,34.884089,62.743961
af,abkhvor,Abkhvor,02,,34.809692,63.791515000000004
af,abkhvor,Abkhvor,33,,35.861177000000005,66.566967
af,ab khvorak,Ab Khvorak,03,,35.831321,68.408076
af,ab khvorak,Ab Khvorak,32,,35.503508000000004,67.760549
af,ab khvorak-e bala,Ab Khvorak-e Bala,32,,35.498498,67.74326500000001
af,ab khvorak-e pa'in,Ab Khvorak-e Pa'in,32,,35.503508000000004,67.760549
af,ab khwarah,Ab Khwarah,09,,33.59901,63.648430000000005
af,ab kolok,Ab Kolok,31,,37.059722,66.04333299999999
af,abkul',Abkul',03,,35.881547999999995,68.99655600000001
af,abkul',Abkul',05,,34.046389000000005,66.776389
af,ab kuluk,Ab Kuluk,31,,37.052763,66.03907199999999
af,ablah-e miranza'i,Ablah-e Miranza'i,02,,35.051449,63.296645999999996
af,ablah-ye miranzai,Ablah-ye Miranzai,02,,35.051449,63.296645999999996
af,abla-i- miranza'i,Abla-i- Miranza'i,02,,35.051449,63.296645999999996
af,ablan,Ablan,11,,34.163307,62.81578199999999
af,abma`in,Abma`in,11,,33.84256,63.370991000000004
af,ab mazar,Ab Mazar,06,,33.343529,63.764701
af,ab mazar,Ab Mazar,11,,34.957833,61.538723
af,ab naray,Ab Naray,27,,33.866111,68.622222
af,aboka,Aboka,05,,34.245,66.9125
af,abokah,Abokah,05,,34.245,66.9125
af,abo kala,Abo Kala,23,,31.622467999999998,67.22907099999999
af,abol,Abol,09,,34.231708000000005,65.368752
af,aboli,Aboli,41,,34.25954,66.071641
af,abolkheyl,Abolkheyl,27,,34.365833,68.839722
af,abo tanga,Abo Tanga,34,,34.568897,70.89308199999999
af,abo tangah,Abo Tangah,34,,34.568897,70.89308199999999
af,abowl,Abowl,09,,34.231708000000005,65.368752
af,abowzi,Abowzi,23,,31.576645000000003,66.569307
af,abozai,Abozai,23,,30.137784000000003,66.004349
af,abozi,Abozi,23,,30.137784000000003,66.004349
af,abpar,Abpar,05,,34.965917,67.864993
af,abparan,Abparan,05,,34.193889,66.873889
af,abparan,Abparan,07,,35.564479999999996,65.06373599999999
af,abparan,Abparan,08,,33.78,68.118611
af,ab paran,Ab Paran,08,,33.78,68.118611
af,abparan,Abparan,09,,33.349323999999996,64.656549
af,ab-paran,Ab-Paran,09,,33.349323999999996,64.656549
af,abparan,Abparan,09,,34.009797999999996,65.333844
af,ab paran,Ab Paran,09,,34.009797999999996,65.333844
af,ab paran,Ab Paran,09,,34.453136,66.181015
af,abparan,Abparan,17,,34.206884,69.251535
af,abparan,Abparan,27,,34.296991,68.246525
af,ab paran,Ab Paran,27,,34.296991,68.246525
af,abparan,Abparan,39,,33.078610999999995,66.788889
af,abparan-e bala,Abparan-e Bala,17,,34.206884,69.251535
af,abparan-e pa'in,Abparan-e Pa'in,17,,34.223833,69.232812
af,abpartaw,Abpartaw,30,,35.754651,66.63618000000001
af,abpartow,Abpartow,30,,35.754651,66.63618000000001
af,abparu,Abparu,09,,34.453136,66.181015
af,abparu,Abparu,41,,34.060615000000006,66.196751
af,abpay,Abpay,27,,34.274444,68.125833
af,ab pay,Ab Pay,27,,34.274444,68.125833
af,abpuda,Abpuda,02,,34.755271,63.6881
af,abpudah,Abpudah,02,,34.755271,63.6881
af,abpudeh,Abpudeh,02,,34.755271,63.6881
af,ab qol,Ab Qol,03,,35.881547999999995,68.99655600000001
af,abqol,Abqol,05,,34.046389000000005,66.776389
af,abqol,Abqol,05,,34.876296,67.266968
af,ab qol,Ab Qol,05,,34.876296,67.266968
af,ab qowl,Ab Qowl,03,,35.881547999999995,68.99655600000001
af,abqowl,Abqowl,05,,34.046389000000005,66.776389
af,abragal,Abragal,34,,35.145635999999996,71.360738
af,abragal',Abragal',34,,35.145635999999996,71.360738
af,abrahamgul kalay,Abrahamgul Kalay,37,,33.275414000000005,69.799514
af,abrahgah,Abrahgah,05,,34.275498,67.165588
af,abrak,Abrak,05,,34.394913,66.681763
af,abrakhamgul'-kalay,Abrakhamgul'-Kalay,37,,33.275414000000005,69.799514
af,abrava,Abrava,09,,34.256717,64.04634300000001
af,abrava,Abrava,41,,33.632352000000004,66.69097
af,abrawa,Abrawa,09,,34.256717,64.04634300000001
af,abrawa,Abrawa,41,,33.632352000000004,66.69097
af,abraw,Abraw,26,,36.402147,69.365776
af,abraw,Abraw,33,,35.699837,66.879634
af,ab raygak,Ab Raygak,09,,34.587536,66.359566
af,abrayjan,Abrayjan,02,,35.244797999999996,64.034625
af,ab rayzi,Ab Rayzi,11,,34.268475,63.215056999999995
af,abrejan,Abrejan,02,,35.244797999999996,64.034625
af,abr-e kalo,Abr-e Kalo,41,,33.913889000000005,66.632222
af,abreshminkheyl',Abreshminkheyl',08,,32.879436,68.134773
af,abresminkhel,Abresminkhel,08,,32.879436,68.134773
af,abrez,Abrez,09,,34.406403000000005,65.433929
af,abrezi,Abrezi,11,,34.268475,63.215056999999995
af,abrigak,Abrigak,09,,34.587536,66.359566
af,abrishamin khel,Abrishamin Khel,08,,32.879436,68.134773
af,abrishamin kheyl,Abrishamin Kheyl,08,,32.879436,68.134773
af,ab rizi,Ab Rizi,11,,34.268475,63.215056999999995
af,abrosan,Abrosan,08,,33.126482,67.340195
