id,filename,link,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,text
48578,48578.jpg,http://assets.myntassets.com/v1/images/style/properties/551485ddc5fa42d1734898e3b32e72c0_images.jpg,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet,Men Accessories Jewellery Bracelet Steel Summer 2012.0 Casual Revv Men Steel Bracelet
30462,30462.jpg,http://assets.myntassets.com/v1/images/style/properties/cef99b09020adbc2a0d7e5f9889ce9c4_images.jpg,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Lovable Women All Day Long Black Bra,Women Apparel Innerwear Bra Black Summer 2014.0 Casual Lovable Women All Day Long Black Bra
18208,18208.jpg,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,Men,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,Manchester United Men Solid White Cap,Men Accessories Headwear Caps White Fall 2011.0 Casual Manchester United Men Solid White Cap
54127,54127.jpg,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,Women Footwear Shoes Heels Black Winter 2012.0 Casual Rocia Women Black Heels
10065,10065.jpg,http://assets.myntassets.com/v1/images/style/properties/ef754e63472dece06abfa6d6c1266d91_images.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men ducati logo tee Yellow Tshirts,Men Apparel Topwear Tshirts Yellow Fall 2011.0 Casual Puma Men ducati logo tee Yellow Tshirts
24250,24250.jpg,http://assets.myntassets.com/v1/images/style/properties/ff82e800185f09437bdd38606dbd4ec6_images.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Casual Shoes,Men Footwear Shoes Casual Shoes White Fall 2012.0 Casual Numero Uno Men White Casual Shoes
32335,32335.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Silver-Dial-Watch_9bc915bdcff17ce2aa1168cf3a27654e_images.jpg,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,Men Accessories Watches Watches Silver Winter 2016.0 Casual Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y
25382,25382.jpg,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-White-Innerwear-Vest_ead823677896c7f737a55a7750d809c7_images.jpg,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest,Men Apparel Innerwear Innerwear Vests White Summer 2016.0 Casual Levis Men White Innerwear Vest
56670,56670.jpg,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-Black-Dial-Watch_c427a05e5f1d545b2b03ad86b4960427_images.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Men Accessories Watches Watches Black Winter 2016.0 Casual Maxima Men Black Dial Watch
5092,5092.jpg,http://assets.myntassets.com/v1/images/style/properties/f9622342fedb746c6515647f128b94a6_images.jpg,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,Men Apparel Topwear Tshirts Purple Summer 2011.0 Casual Wrangler Men's Minstrel Shoulder Loop Purple T-shirt
10859,10859.jpg,http://assets.myntassets.com/v1/images/style/properties/cc57b520818a0ada689545d2bdd025d9_images.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,Men Apparel Topwear Tshirts Navy Blue Fall 2011.0 Casual Wrangler Men Furious Rides Navy Blue T-Shirts
59638,59638.jpg,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Sari_7e6a7f6bba933b0923861ac3b65c9f5e_images.jpg,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Wedding Collection Sari,Women Apparel Saree Sarees Green Fall 2012.0 Ethnic FNF Green Wedding Collection Sari
15517,15517.jpg,http://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Rockport Men LLandro Red Casual Shoes,Men Footwear Shoes Casual Shoes Red Fall 2011.0 Casual Rockport Men LLandro Red Casual Shoes
4140,4140.jpg,http://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015.0,Casual,Skechers Women Green Shoe,Women Footwear Shoes Casual Shoes Green Winter 2015.0 Casual Skechers Women Green Shoe
36795,36795.jpg,http://assets.myntassets.com/v1/images/style/properties/1223bc5aa8de555c058dbafa61b4c6cf_images.jpg,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Ssteele Silver Dial Watch,Men Accessories Watches Watches Silver Winter 2016.0 Casual Maxima Men Ssteele Silver Dial Watch
40527,40527.jpg,http://assets.myntassets.com/v1/images/style/properties/946643c653dae988057d427e72b4d5f6_images.jpg,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Men Gold Dial Watch,Men Accessories Watches Watches Gold Winter 2016.0 Casual Titan Men Gold Dial Watch
10257,10257.jpg,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Solid Type Black Trousers,Men Apparel Bottomwear Trousers Black Fall 2011.0 Formal John Miller Men Solid Type Black Trousers
24062,24062.jpg,http://assets.myntassets.com/v1/images/style/properties/b24d6360e5f726e86b7db28e2225894b_images.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt,Men Apparel Topwear Tshirts Navy Blue Summer 2012.0 Casual Locomotive Men Navy Blue Printed T-shirt
45869,45869.jpg,http://assets.myntassets.com/v1/images/style/properties/f0a2359518806948aa76a37b1c9fe2a9_images.jpg,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Maxima Men Brown Dial Watch,Men Accessories Watches Watches Brown Winter 2016.0 Casual Maxima Men Brown Dial Watch
11385,11385.jpg,http://assets.myntassets.com/v1/images/style/properties/c843af98fead5393ecf56934e07ca496_images.jpg,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,Women Apparel Topwear Sweatshirts Black Fall 2011.0 Casual United Colors Of Benetton Women Light Winter Black Sweatshirts
53130,53130.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,Women Footwear Shoes Flats Brown Winter 2015.0 Casual Catwalk Women Brown Sandals
44187,44187.jpg,http://assets.myntassets.com/v1/images/style/properties/3db0d3544350b8d72f968ede0af3b0d3_images.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,Women Personal Care Fragrance Perfume and Body Mist White Spring 2017.0 Casual Nike Fragrances Women 5th Element Perfume 150 ml
21510,21510.jpg,http://assets.myntassets.com/v1/images/style/properties/97f41f38d2fa5f88fa5322daf7f093f6_images.jpg,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Kiara Women Graphiti White Handbag,Women Accessories Bags Handbags White Winter 2015.0 Casual Kiara Women Graphiti White Handbag
51667,51667.jpg,http://assets.myntassets.com/v1/images/style/properties/Louis-Philippe-Men-Grey-Sunglasses_1446c537f905743abebac42f5a02f776_images.jpg,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses,Men Accessories Eyewear Sunglasses Grey Winter 2016.0 Casual Louis Philippe Men Grey Sunglasses
22395,22395.jpg,http://assets.myntassets.com/v1/images/style/properties/e01152d30659f4099b46cb0c1fcb918b_images.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt,Men Apparel Topwear Shirts Blue Fall 2011.0 Casual Mark Taylor Men Striped Blue Shirt
35322,35322.jpg,http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Women Accessories Jewellery Earrings Silver Winter 2016.0 Ethnic Fabindia Women Anusuya Silver Earrings
6425,6425.jpg,http://assets.myntassets.com/v1/images/style/properties/ef0e264ebd347265da9fcf1bdff4b2f5_images.jpg,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe,Unisex Footwear Shoes Casual Shoes Black Summer 2011.0 Casual Lotto Unisex Canvas Black Check Shoe
18806,18806.jpg,http://assets.myntassets.com/v1/images/style/properties/f8a2854d9f97f9fde7b768dd3648198d_images.jpg,Men,Accessories,Belts,Belts,Tan,Summer,2011.0,Casual,Peter England Men Casual Tan Belt,Men Accessories Belts Belts Tan Summer 2011.0 Casual Peter England Men Casual Tan Belt
23247,23247.jpg,http://assets.myntassets.com/v1/images/style/properties/0201105e4604bc784525d9cf0e972c40_images.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe,Men Footwear Shoes Formal Shoes Black Fall 2011.0 Formal Arrow Men Formal Black Shoe
17072,17072.jpg,http://assets.myntassets.com/v1/images/style/properties/3f475c2e490c2e2c653f10aa5a4a4506_images.jpg,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,Women Accessories Belts Belts Grey Winter 2015.0 Casual Lino Perros Women Weaved  Grey Belt
31782,31782.jpg,http://assets.myntassets.com/v1/images/style/properties/5b427e7381af213df2d54a17cd193aea_images.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Lee Women Paula Blue Top,Women Apparel Topwear Tops Blue Summer 2012.0 Casual Lee Women Paula Blue Top
42270,42270.jpg,http://assets.myntassets.com/v1/images/style/properties/ea497c53bbc69cb510e3f7b2fe4a7abb_images.jpg,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black & Grey Classic Shoes,Unisex Footwear Shoes Casual Shoes Black Summer 2012.0 Casual Vans Unisex Black & Grey Classic Shoes
12500,12500.jpg,http://assets.myntassets.com/v1/images/style/properties/47e0bf9f4a04bd6f5901c0f4fc65e54d_images.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Short Black Shirts,Men Apparel Topwear Shirts Black Fall 2011.0 Casual United Colors of Benetton Men Short Black Shirts
26735,26735.jpg,http://assets.myntassets.com/v1/images/style/properties/4f56561974db43db763f18a06caedbd0_images.jpg,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,Men Personal Care Fragrance Deodorant Black Spring 2017.0 Casual Reebok Men Pack of 2 Pirates of the Caribbean Deos
30650,30650.jpg,http://assets.myntassets.com/v1/images/style/properties/75c8932f3b5a274c73e3c94f95540d7b_images.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,Men Apparel Topwear Tshirts Black Summer 2012.0 Casual Nike Men Printed Black T-shirt
56026,56026.jpg,http://assets.myntassets.com/v1/images/style/properties/ColorBar-Soft-Touch-Mousse-Lipstick-025_9acb45fa8b3bc6021e8ef261642e9de1_images.jpg,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Soft Touch Mousse Lipstick 025,Women Personal Care Lips Lipstick Brown Spring 2017.0 Casual Colorbar Soft Touch Mousse Lipstick 025
21948,21948.jpg,http://assets.myntassets.com/v1/images/style/properties/bf2a4f36c9cc6b2fb51c5e7bad341681_images.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,Women Accessories Bags Handbags Brown Winter 2015.0 Casual Murcia Women Casual Brown Handbag
32563,32563.jpg,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-directoire-blue-Trousers_9ad40a06ae4b8c071f84e12599c1c9b7_images.jpg,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,ONLY Women directoire blue Trousers,Women Apparel Bottomwear Trousers Blue Summer 2012.0 Casual ONLY Women directoire blue Trousers
58980,58980.jpg,http://assets.myntassets.com/v1/images/style/properties/Colour-me-Women-Flowers-Deo_bbdd019aace399d86a7f5c4ba11f6881_images.jpg,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Colour me Women Flowers Deo,Women Personal Care Fragrance Deodorant Pink Spring 2017.0 Casual Colour me Women Flowers Deo
40143,40143.jpg,http://assets.myntassets.com/v1/images/style/properties/fc3c1b46906d5c148c45f532d0b3ffb5_images.jpg,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top,Girls Apparel Topwear Tops Blue Summer 2012.0 Casual Gini and Jony Girls Pretty Blossom Blue Top
10633,10633.jpg,http://assets.myntassets.com/v1/images/style/properties/b195b911f558c0232e22849d1ca73193_images.jpg,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Carlton London Men Formal Brown Formal Shoes,Men Footwear Shoes Formal Shoes Brown Fall 2011.0 Formal Carlton London Men Formal Brown Formal Shoes
24406,24406.jpg,http://assets.myntassets.com/v1/images/style/properties/cc658745ce38f9e09bec039a997155a9_images.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta,Women Apparel Topwear Kurtas Red Summer 2012.0 Ethnic Vishudh Women Red Printed Kurta
4716,4716.jpg,http://assets.myntassets.com/v1/images/style/properties/d63e1260ab9823cd64cbe4336a5bb94d_images.jpg,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Response ST Analogue Black Watch,Unisex Accessories Watches Watches Black Winter 2016.0 Sports ADIDAS Unisex Response ST Analogue Black Watch
21174,21174.jpg,http://assets.myntassets.com/v1/images/style/properties/5a76ef8930d8bd543d8f7e6f5383d390_images.jpg,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top,Women Apparel Topwear Tops Beige Fall 2011.0 Casual s.Oliver Women Stripes Beige Top
15341,15341.jpg,http://assets.myntassets.com/v1/images/style/properties/f105cf31753c2cbdf23e8722dc83a019_images.jpg,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,Women Apparel Bottomwear Shorts Pink Fall 2011.0 Sports Nike Women Solid Pink Shorts
52486,52486.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Maroon-Bra_c75c0ad76e53ba58736e6f8fd21d07b0_images.jpg,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015.0,Casual,Red Rose Maroon Camisole,Women Apparel Innerwear Camisoles Maroon Winter 2015.0 Casual Red Rose Maroon Camisole
53554,53554.jpg,http://assets.myntassets.com/v1/images/style/properties/Probase-Men-Yellow-Boxers_80cada245724ee958e0c5721d51cfab7_images.jpg,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,Men Apparel Innerwear Boxers Multi Summer 2016.0 Casual Probase Multicoloured Printed Boxers
14293,14293.jpg,http://assets.myntassets.com/v1/images/style/properties/8e4099bc672a376b156e1fe903fd5e16_images.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,Men Apparel Topwear Tshirts Blue Fall 2011.0 Casual Classic Polo Men Stripes Blue Tshirts
47366,47366.jpg,http://assets.myntassets.com/v1/images/style/properties/895bed5b7e643c97fb880515cea0c930_images.jpg,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Bag,Women Accessories Bags Handbags Blue Summer 2012.0 Casual Baggit Women Blue Bag
6041,6041.jpg,http://assets.myntassets.com/v1/images/style/properties/b54b7d7f19b9dbb54c85c584719c46ef_images.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,Men Apparel Topwear Tshirts Navy Blue Summer 2011.0 Casual UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt
23623,23623.jpg,http://assets.myntassets.com/v1/images/style/properties/ef9685293a987f515492addd034006bf_images.jpg,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Kids Girls Pink I love Shopping Top,Girls Apparel Topwear Tops Pink Fall 2011.0 Casual Doodle Kids Girls Pink I love Shopping Top
17416,17416.jpg,http://assets.myntassets.com/v1/images/style/properties/1279efc8b61fb461a804f0c1f82f276b_images.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Lotto Men Atlantica Black Sports Shoe,Men Footwear Shoes Sports Shoes Black Fall 2011.0 Sports Lotto Men Atlantica Black Sports Shoe
9835,9835.jpg,http://assets.myntassets.com/v1/images/style/properties/e2604389938f13f2cc1a772bba320a45_images.jpg,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Grey T-shirt,Women Apparel Topwear Tshirts Grey Fall 2011.0 Casual Little Miss Women Printed Grey T-shirt
29319,29319.jpg,http://assets.myntassets.com/v1/images/style/properties/d0817a4778047d75a9d4f32e78b9b1fd_images.jpg,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,Unisex Accessories Bags Backpacks Red Summer 2012.0 Casual ADIDAS Unisex Chicago Bulls Red Backpack
7193,7193.jpg,http://assets.myntassets.com/v1/images/style/properties/054b93509e888e996ba7b12b554870e3_images.jpg,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,Women Apparel Bottomwear Jeans Black Fall 2011.0 Casual Jealous 21 Women Black Jegging
12958,12958.jpg,http://assets.myntassets.com/v1/images/style/properties/9c0d1badace8d2eb9680232648e94d85_images.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes,Men Footwear Shoes Sports Shoes Black Fall 2011.0 Sports ADIDAS Men Sports Black Sports Shoes
27283,27283.jpg,http://assets.myntassets.com/v1/images/style/properties/1dea61d01ec84aed63dcbb32adda717a_images.jpg,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Kurta,Women Apparel Topwear Kurtas Magenta Fall 2011.0 Ethnic Mother Earth Women Magenta Kurta
30234,30234.jpg,http://assets.myntassets.com/v1/images/style/properties/7b99e89eac30c7d4d78d54c8cc67e35a_images.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,Men Footwear Flip Flops Flip Flops Black Summer 2012.0 Casual Numero Uno Men Black Flip Flops
9009,9009.jpg,http://assets.myntassets.com/v1/images/style/properties/b11805dfd1077ea3a4538fba3ffed149_images.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Snake Print Bag Brown Handbags,Women Accessories Bags Handbags Brown Winter 2015.0 Casual Murcia Women Snake Print Bag Brown Handbags
3533,3533.jpg,http://assets.myntassets.com/v1/images/style/properties/c6a6fbe4d75e40529b7be5427d095142_images.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,Men Apparel Topwear Tshirts Navy Blue Summer 2011.0 Casual Myntra Men's If You Don't Like Navy Blue T-shirt
42614,42614.jpg,http://assets.myntassets.com/v1/images/style/properties/4067d54c1f9caba707a51d665ef0e38e_images.jpg,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set,Women Accessories Jewellery Jewellery Set Gold Winter 2016.0 Casual Estelle Women Earrings & Pendant Set
12164,12164.jpg,http://assets.myntassets.com/v1/images/style/properties/88540c74d7d507c9371c5d9f37125ce1_images.jpg,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011.0,Ethnic,Aurelia Women Voile Orange Dupatta,Women Apparel Topwear Dupatta Orange Fall 2011.0 Ethnic Aurelia Women Voile Orange Dupatta
26351,26351.jpg,http://assets.myntassets.com/v1/images/style/properties/a002d0eed07e5e2c140da41e8db2ddf7_images.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8472,Women Accessories Watches Watches White Winter 2016.0 Casual DKNY Women White Dial Watch NY8472
17624,17624.jpg,http://assets.myntassets.com/v1/images/style/properties/98252134c6398e50aeebd873e6eafceb_images.jpg,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Track Pant,Men Apparel Bottomwear Track Pants Navy Blue Fall 2011.0 Sports ADIDAS Men Solid Navy Blue Track Pant
47154,47154.jpg,http://assets.myntassets.com/v1/images/style/properties/5158808a5bdd60c8c8af6999f8481160_images.jpg,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Capris,Girls Apparel Bottomwear Capris Black Summer 2012.0 Casual Gini and Jony Girls Black Capris
35574,35574.jpg,http://assets.myntassets.com/v1/images/style/properties/9c1df994bfd66e4485b82d0e74066d98_images.jpg,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Gliders Men Esquire Red Flip Flops,Men Footwear Flip Flops Flip Flops Red Summer 2013.0 Casual Gliders Men Esquire Red Flip Flops
46086,46086.jpg,http://assets.myntassets.com/v1/images/style/properties/97b4da7324d9f9b3a6f507333141faae_images.jpg,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,Women Footwear Shoes Sports Shoes Lavender Summer 2012.0 Sports ADIDAS Women Lavender Hagkok Sports Shoes
51031,51031.jpg,http://assets.myntassets.com/v1/images/style/properties/493409fb23791fa2cb220289e92affd7_images.jpg,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra,Women Apparel Innerwear Bra White Summer 2017.0 Casual Enamor White Bra
13284,13284.jpg,http://assets.myntassets.com/v1/images/style/properties/1d2eaf1491e0bf4906165ab1eaff3ad1_images.jpg,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,Men Apparel Bottomwear Shorts Black Fall 2011.0 Casual Gini and Jony Kids Boys Solid Black Shorts
54543,54543.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Outlander-Sports-Shoes_b600b7c68b5e9dd8b56dcd8732ce0fda_images.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,F Sports Men White Outlander Sports Shoes,Men Footwear Shoes Sports Shoes White Fall 2012.0 Casual F Sports Men White Outlander Sports Shoes
55491,55491.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Gold-Dust-Poussiere-Doree-Colorburst-Lip-Gloss-024_ed41da69ac3f9c1c17cb6517a999b749_images.jpg,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,Women Personal Care Lips Lip Gloss Brown Spring 2017.0 Casual Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024
26163,26163.jpg,http://assets.myntassets.com/v1/images/style/properties/987d4390421e951dafe4bfdaba57f5fd_images.jpg,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,Men Apparel Bottomwear Trousers Grey Summer 2012.0 Formal John Miller Men Dark Grey Trousers
3701,3701.jpg,http://assets.myntassets.com/v1/images/style/properties/906c588711dcf840a61168758f463664_images.jpg,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women Flower Heart Black Long T-shirt,Women Apparel Topwear Tshirts Black Summer 2011.0 Casual Tantra Women Flower Heart Black Long T-shirt
29917,29917.jpg,http://assets.myntassets.com/v1/images/style/properties/Police-Men-Steel-Dial-Watch_51e58f90f98b042641c9b54f09b54fd6_images.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Men White Dial Watch PL12698JS,Men Accessories Watches Watches White Winter 2016.0 Casual Police Men White Dial Watch PL12698JS
42426,42426.jpg,http://assets.myntassets.com/v1/images/style/properties/2e25195b2eaba31b89a991f2e0dbd532_images.jpg,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012.0,Ethnic,Aurelia Women Sea Green Kurta,Women Apparel Topwear Kurtas Sea Green Summer 2012.0 Ethnic Aurelia Women Sea Green Kurta
32751,32751.jpg,http://assets.myntassets.com/v1/images/style/properties/ea051d39d65bfdcba994e6cd49061bd7_images.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes,Men Footwear Shoes Casual Shoes Black Summer 2012.0 Casual FILA Men Liga II Black Shoes
56214,56214.jpg,http://assets.myntassets.com/v1/images/style/properties/Estelle-Earrings_7271511bf974f34b0c0e80431617e034_images.jpg,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,Women Accessories Jewellery Earrings Gold Winter 2016.0 Casual Estelle Women Gold Earrings
10401,10401.jpg,http://assets.myntassets.com/v1/images/style/properties/144954d20ce2e31fe6953f3e249e9a68_images.jpg,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops,Women Apparel Topwear Tops Purple Fall 2011.0 Casual Jealous 21 Women Uaine Purple Tops
40371,40371.jpg,http://assets.myntassets.com/v1/images/style/properties/a6ea6713bae041ef4f62d3612586d1ef_images.jpg,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,Women Apparel Bottomwear Jeans Navy Blue Summer 2012.0 Casual Tokyo Talkies Women Navy Slim Fit Jeans
21346,21346.jpg,http://assets.myntassets.com/v1/images/style/properties/e9266175735b50a2f6d100ae2ef44fe6_images.jpg,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,Men Accessories Eyewear Sunglasses Gold Winter 2016.0 Casual Pal Zileri Men Casual Gold Frame Sunglasses
45603,45603.jpg,http://assets.myntassets.com/v1/images/style/properties/8f3b9f4c5f554e39681567b22985966e_images.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,Men Footwear Shoes Formal Shoes Black Summer 2012.0 Formal Arrow Men Black Formal Shoes
4524,4524.jpg,http://assets.myntassets.com/v1/images/style/properties/fae0ae76d008674551fbdbb64988ea51_images.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe,Men Footwear Shoes Sports Shoes Black Summer 2011.0 Sports Puma Men's YugoRun Black White Shoe
